,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
435,435,0.045687499979976565,34944.38072736108,468.0,0,8192,0
436,436,0.04577450000215322,34944.38072736108,469.0,0,8192,0
437,437,0.04585890000453219,34944.38072736108,470.0,0,8192,0
438,438,0.0459499999997206,34944.38072736108,471.0,0,8192,0
439,439,0.04603910000878386,34944.38072736108,472.0,0,8192,0
440,440,0.046126200002618134,34944.38072736108,473.0,0,8192,0
441,441,0.04621289999340661,34944.38072736108,474.0,0,8192,0
442,442,0.04629989998647943,34944.38072736108,475.0,0,8192,0
443,443,0.04639179998775944,34944.38072736108,476.0,0,8192,0
444,444,0.046480099990731105,34944.38072736108,477.0,0,8192,0
445,445,0.04656560000148602,34944.38072736108,478.0,0,8192,0
446,446,0.046656399994390085,34944.38072736108,479.0,0,8192,0
447,447,0.046745400002691895,34944.38072736108,480.0,0,8192,0
448,448,0.046835799992550164,34944.38072736108,481.0,0,8192,0
449,449,0.04693330000736751,34944.38072736108,482.0,0,8192,0
450,450,0.04702179998275824,34944.38072736108,483.0,0,8192,0
451,451,0.04710659998818301,34944.38072736108,484.0,0,8192,0
452,452,0.04719640000257641,34944.38072736108,485.0,0,8192,0
453,453,0.047294899995904416,34944.38072736108,486.0,0,8192,0
454,454,0.04738209999050014,34944.38072736108,487.0,0,8192,0
455,455,0.04747319998568855,34944.38072736108,488.0,0,8192,0
456,456,0.04756360000465065,34944.38072736108,489.0,0,8192,0
457,457,0.047656299982918426,34944.38072736108,490.0,0,8192,0
458,458,0.04774419998284429,34944.38072736108,491.0,0,8192,0
459,459,0.04783460000180639,34944.38072736108,492.0,0,8192,0
460,460,0.04792069998802617,34944.38072736108,493.0,0,8192,0
461,461,0.048004599986597896,34944.38072736108,494.0,0,8192,0
462,462,0.04809100000420585,34944.38072736108,495.0,0,8192,0
463,463,0.04817709999042563,34944.38072736108,496.0,0,8192,0
464,464,0.048261099989758804,34944.38072736108,497.0,0,8192,0
465,465,0.048343999980716035,34944.38072736108,498.0,0,8192,0
466,466,0.0484262999962084,34944.38072736108,499.0,0,8192,0
467,467,0.04851029999554157,34944.38072736108,500.0,0,8192,0
468,468,0.048603200004436076,34944.38072736108,501.0,0,8192,0
469,469,0.048687700007576495,34944.38072736108,502.0,0,8192,0
470,470,0.048770900000818074,34944.38072736108,503.0,0,8192,0
471,471,0.04886589999659918,34944.38072736108,504.0,0,8192,0
472,472,0.04895510000642389,34944.38072736108,505.0,0,8192,0
473,473,0.04904069998883642,34944.38072736108,506.0,0,8192,0
474,474,0.04912270000204444,34944.38072736108,507.0,0,8192,0
475,475,0.04920690000290051,34944.38072736108,508.0,0,8192,0
476,476,0.04929609998362139,34944.38072736108,509.0,0,8192,0
477,477,0.04938350000884384,34944.38072736108,510.0,0,8192,0
478,478,0.049468499986687675,34944.38072736108,511.0,0,8192,0
479,479,0.0495519999822136,34944.38072736108,512.0,0,8192,0
480,480,0.04963940000743605,34944.38072736108,513.0,0,8192,0
481,481,0.049836099991807714,34944.38072736108,514.0,0,8192,0
482,482,0.04999239998869598,34944.38072736108,515.0,0,8192,0
483,483,0.050089500000467524,34944.38072736108,516.0,0,8192,0
484,484,0.05018329998711124,34944.38072736108,517.0,0,8192,0
485,485,0.0503313000081107,34944.38072736108,518.0,0,8192,0
486,486,0.05042519999551587,34944.38072736108,519.0,0,8192,0
487,487,0.0505111999809742,34944.38072736108,520.0,0,8192,0
488,488,0.05059669999172911,34944.38072736108,521.0,0,8192,0
489,489,0.050681799999438226,34944.38072736108,522.0,0,8192,0
490,490,0.05076700000790879,34944.38072736108,523.0,0,8192,0
491,491,0.05084859998896718,34944.38072736108,524.0,0,8192,0
492,492,0.0509394999826327,34944.38072736108,525.0,0,8192,0
493,493,0.051026200002525,34944.38072736108,526.0,0,8192,0
494,494,0.051110300002619624,34944.38072736108,527.0,0,8192,0
495,495,0.05119399999966845,34944.38072736108,528.0,0,8192,0
496,496,0.05128129999502562,34944.38072736108,529.0,0,8192,0
497,497,0.051369599997997284,34944.38072736108,530.0,0,8192,0
498,498,0.051628799992613494,34944.38072736108,531.0,0,8192,0
499,499,0.0517303999804426,34944.38072736108,532.0,0,8192,0
500,500,0.05181740000261925,34944.38072736108,533.0,0,8192,0
501,501,0.0519135000067763,34944.38072736108,534.0,0,8192,0
502,502,0.05200860000331886,34944.38072736108,535.0,0,8192,0
503,503,0.05210390000138432,34944.38072736108,536.0,0,8192,0
504,504,0.05219660000875592,34944.38072736108,537.0,0,8192,0
505,505,0.05229279998457059,34944.38072736108,538.0,0,8192,0
506,506,0.05238479998661205,34944.38072736108,539.0,0,8192,0
507,507,0.05248099999153055,34944.38072736108,540.0,0,8192,0
508,508,0.052574000001186505,34944.38072736108,541.0,0,8192,0
509,509,0.052702899993164465,34944.38072736108,542.0,0,8192,0
510,510,0.05280149998725392,34944.38072736108,543.0,0,8192,0
511,511,0.05294860000140034,34944.38072736108,544.0,0,8192,0
512,512,0.05304699999396689,34944.38072736108,545.0,0,8192,0
513,513,0.05725559999700636,34944.38072736108,546.0,0,8192,0
514,514,0.057368299982044846,34944.38072736108,547.0,0,8192,0
515,515,0.05747339999652468,34944.38072736108,548.0,0,8192,0
516,516,0.057574200007366017,34944.38072736108,549.0,0,8192,0
517,517,0.05767159999231808,34944.38072736108,550.0,0,8192,0
518,518,0.05778879998251796,34944.38072736108,551.0,0,8192,0
519,519,0.05789500000537373,34944.38072736108,552.0,0,8192,0
520,520,0.05799450000631623,34944.38072736108,553.0,0,8192,0
521,521,0.05809360000421293,34944.38072736108,554.0,0,8192,0
522,522,0.05819399998290464,34944.38072736108,555.0,0,8192,0
523,523,0.058293099980801344,34944.38072736108,556.0,0,8192,0
524,524,0.05840589999570511,34944.38072736108,557.0,0,8192,0
525,525,0.05851719999918714,34944.38072736108,558.0,0,8192,0
526,526,0.05862309999065474,34944.38072736108,559.0,0,8192,0
527,527,0.05874010000843555,34944.38072736108,560.0,0,8192,0
528,528,0.058838700002525,34944.38072736108,561.0,0,8192,0
529,529,0.058937699999660254,34944.38072736108,562.0,0,8192,0
530,530,0.05903939998825081,34944.38072736108,563.0,0,8192,0
531,531,0.0591366000007838,34944.38072736108,564.0,0,8192,0
532,532,0.0592359000002034,34944.38072736108,565.0,0,8192,0
533,533,0.05933679998270236,34944.38072736108,566.0,0,8192,0
534,534,0.059438199998112395,34944.38072736108,567.0,0,8192,0
535,535,0.059534800006076694,34944.38072736108,568.0,0,8192,0
536,536,0.05963259999407455,34944.38072736108,569.0,0,8192,0
537,537,0.059730299981310964,34944.38072736108,570.0,0,8192,0
538,538,0.0598310999921523,34944.38072736108,571.0,0,8192,0
539,539,0.0599305999930948,34944.38072736108,572.0,0,8192,0
540,540,0.06003269998473115,34944.38072736108,573.0,0,8192,0
541,541,0.06014689998119138,34944.38072736108,574.0,0,8192,0
542,542,0.06025249999947846,34944.38072736108,575.0,0,8192,0
543,543,0.06035280000651255,34944.38072736108,576.0,0,8192,0
544,544,0.060472199984360486,34944.38072736108,577.0,0,8192,0
545,545,0.060601400007726625,34944.38072736108,578.0,0,8192,0
546,546,0.06070440000621602,34944.38072736108,579.0,0,8192,0
547,547,0.060816099983640015,34944.38072736108,580.0,0,8192,0
548,548,0.06092329998500645,34944.38072736108,581.0,0,8192,0
549,549,0.06102769999415614,34944.38072736108,582.0,0,8192,0
550,550,0.06112939998274669,34944.38072736108,583.0,0,8192,0
551,551,0.06123459999798797,34944.38072736108,584.0,0,8192,0
552,552,0.06133870000485331,34944.38072736108,585.0,0,8192,0
553,553,0.06143869998049922,34944.38072736108,586.0,0,8192,0
554,554,0.061540700000477955,34944.38072736108,587.0,0,8192,0
555,555,0.0616405000037048,34944.38072736108,588.0,0,8192,0
556,556,0.061736200004816055,34944.38072736108,589.0,0,8192,0
557,557,0.06183309998596087,34944.38072736108,590.0,0,8192,0
558,558,0.061931799980811775,34944.38072736108,591.0,0,8192,0
559,559,0.06204709998564795,34944.38072736108,592.0,0,8192,0
560,560,0.06214910000562668,34944.38072736108,593.0,0,8192,0
561,561,0.06225590000394732,34944.38072736108,594.0,0,8192,0
562,562,0.06238719998509623,34944.38072736108,595.0,0,8192,0
563,563,0.06254169999738224,34944.38072736108,596.0,0,8192,0
564,564,0.06268010000349022,34944.38072736108,597.0,0,8192,0
565,565,0.06278929999098182,34944.38072736108,598.0,0,8192,0
566,566,0.0628967999946326,34944.38072736108,599.0,0,8192,0
567,567,0.0629934000025969,34944.38072736108,600.0,0,8192,0
568,568,0.06311560000176542,34944.38072736108,601.0,0,8192,0
569,569,0.06324279998079874,34944.38072736108,602.0,0,8192,0
570,570,0.0633568000048399,34944.38072736108,603.0,0,8192,0
571,571,0.06346299999859184,34944.38072736108,604.0,0,8192,0
572,572,0.06356769998092204,34944.38072736108,605.0,0,8192,0
573,573,0.06367400000453927,34944.38072736108,606.0,0,8192,0
574,574,0.06380780000472441,34964.38072736108,608.0,0,8192,0
575,575,0.06392250000499189,34964.38072736108,609.0,0,8192,0
576,576,0.06402910000178963,34964.38072736108,610.0,0,8192,0
577,577,0.06413700000848621,34964.38072736108,611.0,0,8192,0
578,578,0.0642402000084985,34964.38072736108,612.0,0,8192,0
579,579,0.06433870000182651,34964.38072736108,613.0,0,8192,0
580,580,0.06443689999287017,34964.38072736108,614.0,0,8192,0
581,581,0.0645379000052344,34964.38072736108,615.0,0,8192,0
582,582,0.0646415000082925,34964.38072736108,616.0,0,8192,0
583,583,0.06474109998089261,34964.38072736108,617.0,0,8192,0
584,584,0.06484499998623505,34964.38072736108,618.0,0,8192,0
585,585,0.06495040000299923,34964.38072736108,619.0,0,8192,0
586,586,0.06504990000394173,34964.38072736108,620.0,0,8192,0
587,587,0.06514859999879263,34964.38072736108,621.0,0,8192,0
588,588,0.06525009998586029,34964.38072736108,622.0,0,8192,0
589,589,0.06535759998951107,34964.38072736108,623.0,0,8192,0
590,590,0.06546179999713786,34964.38072736108,624.0,0,8192,0
591,591,0.06556729998555966,34964.38072736108,625.0,0,8192,0
592,592,0.0656701999832876,34964.38072736108,626.0,0,8192,0
593,593,0.06577149999793619,34964.38072736108,627.0,0,8192,0
594,594,0.06587279998348095,34964.38072736108,628.0,0,8192,0
595,595,0.06598549999762326,34964.38072736108,629.0,0,8192,0
596,596,0.06609459998435341,34964.38072736108,630.0,0,8192,0
597,597,0.06619290000526235,34964.38072736108,631.0,0,8192,0
598,598,0.06630109998513944,34964.38072736108,632.0,0,8192,0
599,599,0.06641529998159967,34964.38072736108,633.0,0,8192,0
600,600,0.0665212000021711,34964.38072736108,634.0,0,8192,0
601,601,0.06662430000142194,34964.38072736108,635.0,0,8192,0
602,602,0.06673089999821968,34964.38072736108,636.0,0,8192,0
603,603,0.06683769999654032,34964.38072736108,637.0,0,8192,0
604,604,0.06693870000890456,34964.38072736108,638.0,0,8192,0
605,605,0.06704399999580346,34964.38072736108,639.0,0,8192,0
606,606,0.06714780000038445,34964.38072736108,640.0,0,8192,0
607,607,0.06725739999092184,34964.38072736108,641.0,0,8192,0
608,608,0.06736679997993633,34964.38072736108,642.0,0,8192,0
609,609,0.06747700000414625,34964.38072736108,643.0,0,8192,0
610,610,0.06758420000551268,34964.38072736108,644.0,0,8192,0
611,611,0.06770919999689795,35000.0,646.0,0,8192,0
612,612,0.06781899998895824,35000.0,647.0,0,8192,0
613,613,0.06793190000462346,35000.0,648.0,0,8192,0
614,614,0.06804169999668375,35000.0,649.0,0,8192,0
615,615,0.06815179999102838,35000.0,650.0,0,8192,0
616,616,0.068263900000602,35000.0,651.0,0,8192,0
617,617,0.06837049999739975,35000.0,652.0,0,8192,0
618,618,0.06847470000502653,35000.0,653.0,0,8192,0
619,619,0.06857989999116398,35000.0,654.0,0,8192,0
620,620,0.06868510000640526,35000.0,655.0,0,8192,0
621,621,0.06878519998281263,35000.0,656.0,0,8192,0
622,622,0.06889439999940805,35000.0,657.0,0,8192,0
623,623,0.06900240000686608,35000.0,658.0,0,8192,0
624,624,0.06910739999148063,35000.0,659.0,0,8192,0
625,625,0.06921479999436997,35000.0,660.0,0,8192,0
626,626,0.06932039998355322,35000.0,661.0,0,8192,0
627,627,0.0694276999856811,35000.0,662.0,0,8192,0
628,628,0.06953489998704754,35000.0,663.0,0,8192,0
629,629,0.06964460000745021,35000.0,664.0,0,8192,0
630,630,0.06975639998563565,35000.0,665.0,0,8192,0
631,631,0.06986540000070818,35000.0,666.0,0,8192,0
632,632,0.06997199999750592,35000.0,667.0,0,8192,0
633,633,0.07008169998880476,35000.0,668.0,0,8192,0
634,634,0.07018320000497624,35000.0,669.0,0,8192,0
635,635,0.07028610000270419,35000.0,670.0,0,8192,0
636,636,0.07039300000178628,35000.0,671.0,0,8192,0
637,637,0.07049990000086837,35000.0,672.0,0,8192,0
638,638,0.07060469998396002,35000.0,673.0,0,8192,0
639,639,0.07072129999869503,35000.0,674.0,0,8192,0
640,640,0.07082769999396987,35000.0,675.0,0,8192,0
641,641,0.07093319998239167,35000.0,676.0,0,8192,0
642,642,0.07104479998815805,35000.0,677.0,0,8192,0
643,643,0.07115649999468587,35000.0,678.0,0,8192,0
644,644,0.07126520000747405,35000.0,679.0,0,8192,0
645,645,0.0713736999896355,35000.0,680.0,0,8192,0
646,646,0.07147930000792257,35000.0,681.0,0,8192,0
647,647,0.07158119999803603,35000.0,682.0,0,8192,0
648,648,0.07168900000397116,35000.0,683.0,0,8192,0
649,649,0.07179439999163151,35000.0,684.0,0,8192,0
650,650,0.07189809999545105,35000.0,685.0,0,8192,0
651,651,0.072030299983453,35000.0,686.0,0,8192,0
652,652,0.07214969999040477,35000.0,687.0,0,8192,0
653,653,0.07226459999219514,35000.0,688.0,0,8192,0
654,654,0.07237760000862181,35000.0,689.0,0,8192,0
655,655,0.07248979998985305,35000.0,690.0,0,8192,0
656,656,0.07260179999866523,35000.0,691.0,0,8192,0
657,657,0.07270419999258593,35000.0,692.0,0,8192,0
658,658,0.07281049998709932,35000.0,693.0,0,8192,0
659,659,0.07292839998262934,35000.0,694.0,0,8192,0
660,660,0.07303830000455491,35000.0,695.0,0,8192,0
661,661,0.07314739999128506,35000.0,696.0,0,8192,0
662,662,0.07325650000711903,35000.0,697.0,0,8192,0
663,663,0.07335980000789277,35000.0,698.0,0,8192,0
664,664,0.07346690000849776,35000.0,699.0,0,8192,0
665,665,0.0735739000083413,35000.0,700.0,0,8192,0
666,666,0.07367869999143295,35000.0,701.0,0,8192,0
667,667,0.07380419998662546,35000.0,702.0,0,8192,0
668,668,0.07394470000872388,35000.0,703.0,0,8192,0
669,669,0.07406099999207072,35000.0,704.0,0,8192,0
670,670,0.07417869998607785,35000.0,705.0,0,8192,0
671,671,0.07429739998769946,35000.0,706.0,0,8192,0
672,672,0.07441579998703673,35000.0,707.0,0,8192,0
673,673,0.0745411999814678,35000.0,708.0,0,8192,0
674,674,0.07466379998368211,35000.0,709.0,0,8192,0
675,675,0.07477690000087023,35000.0,710.0,0,8192,0
676,676,0.07489129999885336,35000.0,711.0,0,8192,0
677,677,0.07502519999979995,35000.0,712.0,0,8192,0
678,678,0.07513899999321438,35000.0,713.0,0,8192,0
679,679,0.0752570999902673,35000.0,714.0,0,8192,0
680,680,0.07537159998901188,35000.0,715.0,0,8192,0
681,681,0.07547949999570847,35000.0,716.0,0,8192,0
682,682,0.07559239998226985,35000.0,717.0,0,8192,0
683,683,0.07570549999945797,35000.0,718.0,0,8192,0
684,684,0.0758157999953255,35000.0,719.0,0,8192,0
685,685,0.075928499980364,35000.0,720.0,0,8192,0
686,686,0.07604270000592805,35000.0,721.0,0,8192,0
687,687,0.07615300000179559,35000.0,722.0,0,8192,0
688,688,0.07626420000451617,35000.0,723.0,0,8192,0
689,689,0.0763749000034295,35000.0,724.0,0,8192,0
690,690,0.07648509999853559,35000.0,725.0,0,8192,0
691,691,0.07659439998678863,35000.0,726.0,0,8192,0
692,692,0.07670770000549965,35000.0,727.0,0,8192,0
693,693,0.07681919998140074,35000.0,728.0,0,8192,0
694,694,0.07693119999021292,35000.0,729.0,0,8192,0
695,695,0.07704209999064915,35000.0,730.0,0,8192,0
696,696,0.07715440000174567,35000.0,731.0,0,8192,0
697,697,0.07726679998449981,35000.0,732.0,0,8192,0
698,698,0.07739339998806827,35000.0,733.0,0,8192,0
699,699,0.07751309999730438,35000.0,734.0,0,8192,0
700,700,0.07762799999909475,35000.0,735.0,0,8192,0
701,701,0.07774740000604652,35000.0,736.0,0,8192,0
702,702,0.0778668999846559,35000.0,737.0,0,8192,0
703,703,0.07797670000582002,35000.0,738.0,0,8192,0
704,704,0.07808780000777915,35000.0,739.0,0,8192,0
705,705,0.07820709998486564,35000.0,740.0,0,8192,0
706,706,0.07832349999807775,35000.0,741.0,0,8192,0
707,707,0.07843749999301508,35000.0,742.0,0,8192,0
708,708,0.07855320000089705,35000.0,743.0,0,8192,0
709,709,0.07866659999126568,35000.0,744.0,0,8192,0
710,710,0.078779300005408,35000.0,745.0,0,8192,0
711,711,0.07889569998951629,35000.0,746.0,0,8192,0
712,712,0.07900850000442006,35000.0,747.0,0,8192,0
713,713,0.07912019998184405,35000.0,748.0,0,8192,0
714,714,0.07923669999581762,35000.0,749.0,0,8192,0
715,715,0.07936669999617152,35000.0,750.0,0,8192,0
716,716,0.07954400000744499,35000.0,751.0,0,8192,0
717,717,0.07969389998470433,35000.0,752.0,0,8192,0
718,718,0.07981779999681748,35000.0,753.0,0,8192,0
719,719,0.0799371000030078,35000.0,754.0,0,8192,0
720,720,0.08005079999566078,35000.0,755.0,0,8192,0
721,721,0.08016670000506565,35000.0,756.0,0,8192,0
722,722,0.08028299998841248,35000.0,757.0,0,8192,0
723,723,0.08039279998047277,35000.0,758.0,0,8192,0
724,724,0.08050769998226315,35000.0,759.0,0,8192,0
725,725,0.08062779999454506,35000.0,760.0,0,8192,0
726,726,0.08074119998491369,35000.0,761.0,0,8192,0
727,727,0.08086009998805821,35000.0,762.0,0,8192,0
728,728,0.080992300005164,35000.0,763.0,0,8192,0
729,729,0.08111100000678562,35000.0,764.0,0,8192,0
730,730,0.0812267999863252,35000.0,765.0,0,8192,0
731,731,0.08134689999860711,35000.0,766.0,0,8192,0
732,732,0.08146240000496618,35000.0,767.0,0,8192,0
733,733,0.08158309999271296,35000.0,768.0,0,8192,0
734,734,0.08170149999205023,35000.0,769.0,0,8192,0
735,735,0.08181750000221655,35000.0,770.0,0,8192,0
736,736,0.08193590000155382,35000.0,771.0,0,8192,0
737,737,0.08205150000867434,35000.0,772.0,0,8192,0
738,738,0.08217519999016076,35000.0,773.0,0,8192,0
739,739,0.08229230000870302,35000.0,774.0,0,8192,0
740,740,0.08240690000820905,35000.0,775.0,0,8192,0
741,741,0.0825450999836903,35000.0,776.0,0,8192,0
742,742,0.08267109998269007,35000.0,777.0,0,8192,0
743,743,0.08279019998735748,35000.0,778.0,0,8192,0
744,744,0.08290750000742264,35000.0,779.0,0,8192,0
745,745,0.08302930000354536,35000.0,780.0,0,8192,0
746,746,0.0831447999808006,35000.0,781.0,0,8192,0
747,747,0.08326049998868257,35000.0,782.0,0,8192,0
748,748,0.08337849998497404,35000.0,783.0,0,8192,0
749,749,0.08349259998067282,35000.0,784.0,0,8192,0
750,750,0.08361129998229444,35000.0,785.0,0,8192,0
751,751,0.0837323000014294,35000.0,786.0,0,8192,0
752,752,0.08384869998553768,35000.0,787.0,0,8192,0
753,753,0.0839677999902051,35000.0,788.0,0,8192,0
754,754,0.08408820000477135,35000.0,789.0,0,8192,0
755,755,0.08420429998659529,35000.0,790.0,0,8192,0
756,756,0.08431730000302196,35000.0,791.0,0,8192,0
757,757,0.08443650000845082,35000.0,792.0,0,8192,0
758,758,0.08455400000093505,35000.0,793.0,0,8192,0
759,759,0.08467089998885058,35000.0,794.0,0,8192,0
760,760,0.0847928999864962,35000.0,795.0,0,8192,0
761,761,0.08491439998033457,35000.0,796.0,0,8192,0
762,762,0.08503749998635612,35000.0,797.0,0,8192,0
763,763,0.08515659999102354,35000.0,798.0,0,8192,0
764,764,0.08527759998105466,35000.0,799.0,0,8192,0
765,765,0.08540189999621361,35000.0,800.0,0,8192,0
766,766,0.08552709998912178,35000.0,801.0,0,8192,0
767,767,0.08564959999057464,35000.0,802.0,0,8192,0
768,768,0.08577030000742525,35000.0,803.0,0,8192,0
769,769,0.08589709998341277,35000.0,804.0,0,8192,0
770,770,0.08601759999874048,35000.0,805.0,0,8192,0
771,771,0.0861412999802269,35000.0,806.0,0,8192,0
772,772,0.08626019998337142,35000.0,807.0,0,8192,0
773,773,0.08638019999489188,35000.0,808.0,0,8192,0
774,774,0.08650309999939054,35000.0,809.0,0,8192,0
775,775,0.0866225000063423,35000.0,810.0,0,8192,0
776,776,0.08674769999925047,35000.0,811.0,0,8192,0
777,777,0.08687090000603348,35000.0,812.0,0,8192,0
778,778,0.08699039998464286,35000.0,813.0,0,8192,0
779,779,0.08712589999777265,35000.0,814.0,0,8192,0
780,780,0.08726319999550469,35000.0,815.0,0,8192,0
781,781,0.08753769999020733,35000.0,816.0,0,8192,0
782,782,0.08774149999953806,35000.0,817.0,0,8192,0
783,783,0.08788069998263381,35000.0,818.0,0,8192,0
784,784,0.08800990000599995,35000.0,819.0,0,8192,0
785,785,0.08813950000330806,35000.0,820.0,0,8192,0
786,786,0.08826889999909326,35000.0,821.0,0,8192,0
787,787,0.08839649998117238,35000.0,822.0,0,8192,0
788,788,0.08853119998821057,35000.0,823.0,0,8192,0
789,789,0.08866059998399578,35000.0,824.0,0,8192,0
790,790,0.08878940000431612,35000.0,825.0,0,8192,0
791,791,0.088916499982588,35000.0,826.0,0,8192,0
792,792,0.08904890000121668,35000.0,827.0,0,8192,0
793,793,0.0891768999863416,35000.0,828.0,0,8192,0
794,794,0.08931280000251718,35000.0,829.0,0,8192,0
795,795,0.08944359997985885,35000.0,830.0,0,8192,0
796,796,0.0895713999925647,35000.0,831.0,0,8192,0
797,797,0.08971729999757372,35000.0,832.0,0,8192,0
798,798,0.08984309999505058,35000.0,833.0,0,8192,0
799,799,0.08997169998474419,35000.0,834.0,0,8192,0
800,800,0.09010319999651983,35000.0,835.0,0,8192,0
801,801,0.09024570000474341,35000.0,836.0,0,8192,0
802,802,0.09038899998995475,35000.0,837.0,0,8192,0
803,803,0.09053220000350848,35000.0,838.0,0,8192,0
804,804,0.09067679999861866,35000.0,839.0,0,8192,0
805,805,0.09082009998383,35000.0,840.0,0,8192,0
806,806,0.09094829999958165,35000.0,841.0,0,8192,0
807,807,0.09108600000035949,35000.0,842.0,0,8192,0
808,808,0.09122889998252504,35000.0,843.0,0,8192,0
809,809,0.09137740000733174,35000.0,844.0,0,8192,0
810,810,0.0915062999993097,35000.0,845.0,0,8192,0
811,811,0.09163469998748042,35000.0,846.0,0,8192,0
812,812,0.09175970000796951,35000.0,847.0,0,8192,0
813,813,0.09188429999630898,35000.0,848.0,0,8192,0
814,814,0.09200949998921715,35000.0,849.0,0,8192,0
815,815,0.09213390000513755,35000.0,850.0,0,8192,0
816,816,0.09227769999415614,35000.0,851.0,0,8192,0
817,817,0.09240739999222569,35000.0,852.0,0,8192,0
818,818,0.09253339999122545,35000.0,853.0,0,8192,0
819,819,0.09266249998472631,35000.0,854.0,0,8192,0
820,820,0.09278889998677187,35000.0,855.0,0,8192,0
821,821,0.09291529998881742,35000.0,856.0,0,8192,0
822,822,0.09304799998062663,35000.0,857.0,0,8192,0
823,823,0.09317780000856146,35000.0,858.0,0,8192,0
824,824,0.09330469998531044,35000.0,859.0,0,8192,0
825,825,0.09343479998642579,35000.0,860.0,0,8192,0
826,826,0.09356209999532439,35000.0,861.0,0,8192,0
827,827,0.0936908999865409,35000.0,862.0,0,8192,0
828,828,0.09383090000483207,35000.0,863.0,0,8192,0
829,829,0.09396520000882447,35000.0,864.0,0,8192,0
830,830,0.09409120000782423,35000.0,865.0,0,8192,0
831,831,0.09421859998838045,35000.0,866.0,0,8192,0
832,832,0.09435110000777058,35000.0,867.0,0,8192,0
833,833,0.09448470000643283,35000.0,868.0,0,8192,0
834,834,0.09461669999291189,35000.0,869.0,0,8192,0
835,835,0.09476209999411367,35000.0,870.0,0,8192,0
836,836,0.09489249999751337,35000.0,871.0,0,8192,0
837,837,0.09502280000015162,35000.0,872.0,0,8192,0
838,838,0.09516659998917021,35000.0,873.0,0,8192,0
839,839,0.09529399999883026,35000.0,874.0,0,8192,0
840,840,0.09542589998454787,35000.0,875.0,0,8192,0
841,841,0.09555599998566322,35000.0,876.0,0,8192,0
842,842,0.09568579998449422,35000.0,877.0,0,8192,0
843,843,0.09581629998865537,35000.0,878.0,0,8192,0
844,844,0.09595319998334162,35000.0,879.0,0,8192,0
845,845,0.09608499999740161,35000.0,880.0,0,8192,0
846,846,0.09621170000173151,35000.0,881.0,0,8192,0
847,847,0.09634319998440333,35000.0,882.0,0,8192,0
848,848,0.09647459999541752,35000.0,883.0,0,8192,0
849,849,0.09660679998341948,35000.0,884.0,0,8192,0
850,850,0.09674310000264086,35000.0,885.0,0,8192,0
851,851,0.09687350000604056,35000.0,886.0,0,8192,0
852,852,0.09700259999954142,35000.0,887.0,0,8192,0
853,853,0.09713979999651201,35000.0,888.0,0,8192,0
854,854,0.09727159998146817,35000.0,889.0,0,8192,0
855,855,0.0974045000039041,35000.0,890.0,0,8192,0
856,856,0.09753890000865795,35000.0,891.0,0,8192,0
857,857,0.09767160000046715,35000.0,892.0,0,8192,0
858,858,0.09780970000429079,35000.0,893.0,0,8192,0
859,859,0.0979442999814637,35000.0,894.0,0,8192,0
860,860,0.09808060000068508,35000.0,895.0,0,8192,0
861,861,0.09821729999384843,35000.0,896.0,0,8192,0
862,862,0.0983694999886211,35000.0,897.0,0,8192,0
863,863,0.09850389999337494,35000.0,898.0,0,8192,0
864,864,0.0986401999834925,35000.0,899.0,0,8192,0
865,865,0.09877650000271387,35000.0,900.0,0,8192,0
866,866,0.09890959999756888,35000.0,901.0,0,8192,0
867,867,0.09904279999318533,35000.0,902.0,0,8192,0
868,868,0.09917949998634867,35000.0,903.0,0,8192,0
869,869,0.09931540000252426,35000.0,904.0,0,8192,0
870,870,0.09945019998122007,35000.0,905.0,0,8192,0
871,871,0.09958569999434985,35000.0,906.0,0,8192,0
872,872,0.09971899999072775,35000.0,907.0,0,8192,0
873,873,0.09985519998008385,35000.0,908.0,0,8192,0
874,874,0.09998949998407625,35000.0,909.0,0,8192,0
875,875,0.10012119999737479,35000.0,910.0,0,8192,0
876,876,0.10025729998596944,35000.0,911.0,0,8192,0
877,877,0.10039249999681488,35000.0,912.0,0,8192,0
878,878,0.10052569999243133,35000.0,913.0,0,8192,0
879,879,0.10065599999506958,35000.0,914.0,0,8192,0
880,880,0.10080369998468086,35000.0,915.0,0,8192,0
881,881,0.10094589999062009,35000.0,916.0,0,8192,0
882,882,0.10108239998226054,35000.0,917.0,0,8192,0
883,883,0.10123420000309125,35000.0,918.0,0,8192,0
884,884,0.10137230000691488,35000.0,919.0,0,8192,0
885,885,0.1015068999840878,35000.0,920.0,0,8192,0
886,886,0.10164179999264888,35000.0,921.0,0,8192,0
887,887,0.10179389998666011,35000.0,922.0,0,8192,0
888,888,0.10194870000123046,35000.0,923.0,0,8192,0
889,889,0.10213109999313019,35000.0,924.0,0,8192,0
890,890,0.10231729998486117,35000.0,925.0,0,8192,0
891,891,0.10249439999461174,35000.0,926.0,0,8192,0
892,892,0.10264440000173636,35000.0,927.0,0,8192,0
893,893,0.10280570000759326,35000.0,928.0,0,8192,0
894,894,0.10295919998316094,35000.0,929.0,0,8192,0
895,895,0.1031176999968011,35000.0,930.0,0,8192,0
896,896,0.10326119998353533,35000.0,931.0,0,8192,0
897,897,0.10340059999725781,35000.0,932.0,0,8192,0
